time,x_c,x_c_dot,gamma,gamma_dot
1.111111111111111249e+01,1.483200787266302001e+01,1.440925402759534846e+00,1.549012144855411373e-05,-3.771402288831769760e-05
1.121121121121121256e+01,1.497624472105022697e+01,1.440926724805128734e+00,1.185633808565786113e-05,-3.389596170314038137e-05
1.131131131131131262e+01,1.512048168288253791e+01,1.440927699049299404e+00,8.604507088646569721e-06,-3.068015104976390129e-05
1.141141141141141269e+01,1.526471872243249450e+01,1.440928380988329982e+00,5.752055842616573139e-06,-2.843068555209295558e-05
1.151151151151151275e+01,1.540895580971242396e+01,1.440928667360101612e+00,3.276731293841757010e-06,-2.334287988545357464e-05
1.161161161161161282e+01,1.555319291779309054e+01,1.440928712329207606e+00,1.187288711723856009e-06,-1.834075901108753607e-05
1.171171171171171288e+01,1.569743002473295057e+01,1.440928588084254169e+00,-5.293093657017497956e-07,-1.424668474764827936e-05
1.181181181181181294e+01,1.584166711272455785e+01,1.440928377127894677e+00,-1.890541763444708103e-06,-1.221173171050732144e-05
1.191191191191191301e+01,1.598590416876159992e+01,1.440928011495947070e+00,-2.942533169978941103e-06,-9.535130578989072905e-06
1.201201201201201307e+01,1.613014118250295681e+01,1.440927554064324712e+00,-3.712424246847566462e-06,-7.017105337121914616e-06
1.211211211211211314e+01,1.627437814683852579e+01,1.440927044023612824e+00,-4.232105055745209335e-06,-4.932076452477366902e-06
1.221221221221221320e+01,1.641861505780076413e+01,1.440926445937303235e+00,-4.545311651861061866e-06,-1.701666001959032900e-06
1.231231231231231327e+01,1.656285191279809155e+01,1.440925868195700232e+00,-4.671022147180565209e-06,4.041531479845805727e-07
1.241241241241241333e+01,1.670708871174482368e+01,1.440925320452783653e+00,-4.642274690336239777e-06,1.600929827880722502e-06
1.251251251251251340e+01,1.685132545617232580e+01,1.440924797761587106e+00,-4.491895147701239525e-06,2.398693577790779689e-06
1.261261261261261346e+01,1.699556214824329814e+01,1.440924384734978858e+00,-4.235134535841251027e-06,8.896660758326425999e-07
1.271271271271271353e+01,1.713979879276507035e+01,1.440923884980228609e+00,-3.929894796738713978e-06,2.427298969191930892e-06
1.281281281281281359e+01,1.728403539305394432e+01,1.440923439866361289e+00,-3.575706636401877172e-06,3.484310142413221194e-06
1.291291291291291365e+01,1.742827195371604887e+01,1.440923046160292431e+00,-3.192427250635984613e-06,4.250505866176809765e-06
1.301301301301301372e+01,1.757250847933754301e+01,1.440922733737999284e+00,-2.791354286184048455e-06,4.002631191210563683e-06
1.311311311311311378e+01,1.771674497494235112e+01,1.440922465785192008e+00,-2.391672902428985415e-06,3.717014362590213779e-06
1.321321321321321385e+01,1.786098144522924969e+01,1.440922239342876887e+00,-2.004272229316958008e-06,3.452808388267126810e-06
1.331331331331331391e+01,1.800521789451791577e+01,1.440922077049151540e+00,-1.633343263538565588e-06,2.574483946486433739e-06
1.341341341341341398e+01,1.814945432750916154e+01,1.440921892812444538e+00,-1.298561064970675773e-06,3.264096760339400926e-06
1.351351351351351404e+01,1.829369074753868318e+01,1.440921762291300645e+00,-9.912451930785653417e-07,3.467434206214610016e-06
1.361361361361361411e+01,1.843792715800066162e+01,1.440921689426615249e+00,-7.127222449916220863e-07,2.992499335654259642e-06
1.371371371371371417e+01,1.858216356193038266e+01,1.440921670344332828e+00,-4.641743444634363837e-07,1.845928888506342269e-06
1.381381381381381424e+01,1.872639996190570599e+01,1.440921708567460602e+00,-2.444161448819686649e-07,-1.604403997222205422e-07
1.391391391391391430e+01,1.887063636097675001e+01,1.440921667605979062e+00,-7.418011395508608769e-08,4.407856550402504032e-07
1.401401401401401436e+01,1.901487276029618556e+01,1.440921652967650735e+00,6.597691863674015961e-08,8.044278166835817169e-07
1.411411411411411443e+01,1.915910916140810016e+01,1.440921649891961698e+00,1.763860812729316491e-07,1.229679876167023155e-06
1.421421421421421449e+01,1.930334556553729541e+01,1.440921641845827050e+00,2.574231570325457607e-07,2.068679182743308962e-06
1.431431431431431456e+01,1.944758197286779833e+01,1.440921731260934147e+00,3.290549606438763743e-07,5.761364058783493484e-07
1.441441441441441462e+01,1.959181838463453218e+01,1.440921810421768257e+00,3.770310766919527760e-07,-5.003407650507902805e-07
1.451451451451451469e+01,1.973605480125948120e+01,1.440921865331953544e+00,4.023474256780222160e-07,-8.509747470751852554e-07
1.461461461461461475e+01,1.988029122290026862e+01,1.440921893484549798e+00,4.077517978055355215e-07,-4.576977310697561314e-07
1.471471471471471482e+01,2.002452764945050845e+01,1.440921909119063038e+00,3.985389621129373519e-07,2.683574440768818402e-07
1.481481481481481488e+01,2.016876408050358549e+01,1.440921954004970695e+00,3.842642877663222626e-07,2.049643512839041731e-07
1.491491491491491495e+01,2.031300051604595325e+01,1.440921991090516441e+00,3.613656975302337517e-07,2.940093332830059229e-07
1.501501501501501679e+01,2.045723695551300736e+01,1.440922059707791192e+00,3.384628310231161384e-07,-5.100008770816031466e-07
1.511511511511511685e+01,2.060147339871029004e+01,1.440922131827173436e+00,3.129031961746377085e-07,-1.488866089193720000e-06
1.521521521521521692e+01,2.074570984563263920e+01,1.440922144179267672e+00,2.760042912788047438e-07,-9.997805829066554012e-07
1.531531531531531698e+01,2.088994629554892057e+01,1.440922147397022401e+00,2.373908999268276486e-07,-3.686440390943592962e-07
1.541541541541541704e+01,2.103418274817856926e+01,1.440922120005148521e+00,1.946688291774086646e-07,9.641357366124139730e-07
1.551551551551551711e+01,2.117841920232638486e+01,1.440922188671685866e+00,1.693709701996933233e-07,-3.055662319016844549e-07
1.561561561561561717e+01,2.132265565810520869e+01,1.440922273972461198e+00,1.491975033403595243e-07,-2.100639725767775496e-06
1.571571571571571724e+01,2.146689211562282296e+01,1.440922301557401974e+00,1.224843782216226980e-07,-2.474722259580857670e-06
1.581581581581581730e+01,2.161112857460755166e+01,1.440922262784199992e+00,8.811802739188221568e-08,-1.195221154507142219e-06
1.591591591591591737e+01,2.175536503432352120e+01,1.440922228737875788e+00,5.784640477228006326e-08,-1.096472429552801912e-07
1.601601601601601743e+01,2.189960149435615833e+01,1.440922224765476933e+00,3.583691191166019791e-08,1.286669659661796212e-07
1.611611611611611750e+01,2.204383795471338914e+01,1.440922214304947602e+00,1.606081029365760400e-08,4.823295286406423452e-07
1.621621621621621756e+01,2.218807441495406962e+01,1.440922238209941142e+00,5.040049386221581397e-09,-1.067375154250936492e-07
1.631631631631631763e+01,2.233231087505123469e+01,1.440922276358678866e+00,-7.079611237417538055e-10,-1.105486283065733090e-06
1.641641641641641769e+01,2.247654733528418447e+01,1.440922264570050126e+00,-1.189434312101590718e-08,-8.314034111558457828e-07
1.651651651651651775e+01,2.262078379530288430e+01,1.440922243880916609e+00,-2.209446228264633902e-08,-3.487559468705561827e-07
1.661661661661661782e+01,2.276502025522729866e+01,1.440922184186146149e+00,-3.650269116590728141e-08,1.134332848462816077e-06
1.671671671671671788e+01,2.290925671420756871e+01,1.440922214131608925e+00,-3.442243068470356975e-08,2.656365526514709079e-07
1.681681681681681795e+01,2.305349317260129993e+01,1.440922272246182079e+00,-2.616380234939459735e-08,-1.345731878960666127e-06
1.691691691691691801e+01,2.319772963071274319e+01,1.440922308201685098e+00,-2.020790831968928442e-08,-2.382195569314334089e-06
1.701701701701701808e+01,2.334196608889314817e+01,1.440922266301088106e+00,-2.589498600637039593e-08,-1.386729337890992694e-06
1.711711711711711814e+01,2.348620254672474772e+01,1.440922215617333135e+00,-3.219280920099687957e-08,-1.594431790679406661e-07
1.721721721721721821e+01,2.363043900397116204e+01,1.440922197530524640e+00,-3.256349358833596953e-08,2.217469959053357491e-07
1.731731731731731827e+01,2.377467546088474748e+01,1.440922176193357496e+00,-3.304205456625144778e-08,6.940278886985220154e-07
1.741741741741741833e+01,2.391891191734813304e+01,1.440922175585531706e+00,-2.988005371465415881e-08,6.326281960751477986e-07
1.751751751751751840e+01,2.406314837334181789e+01,1.440922204422315778e+00,-2.179459680126125667e-08,-1.892335613750438565e-07
1.761761761761761846e+01,2.420738482915326983e+01,1.440922222467861058e+00,-1.546411622284468970e-08,-7.210659107647358323e-07
1.771771771771771853e+01,2.435162128492452638e+01,1.440922212734562224e+00,-1.375280254099724735e-08,-5.194493051065316277e-07
1.781781781781781859e+01,2.449585774082376943e+01,1.440922153877315148e+00,-2.021527986895144244e-08,9.725289384964228754e-07
1.791791791791791866e+01,2.464009419610590612e+01,1.440922170391362833e+00,-1.459872015790764799e-08,5.051617441944728141e-07
1.801801801801801872e+01,2.478433065127921253e+01,1.440922185841808201e+00,-9.409065540422006499e-09,7.287878495590938202e-08
1.811811811811811879e+01,2.492856710615853544e+01,1.440922234309711669e+00,8.890116273930450047e-10,-1.214455954421904224e-06
1.821821821821821885e+01,2.507280356117975728e+01,1.440922250029517349e+00,5.556305652158989453e-09,-1.641044686570331147e-06
1.831831831831831892e+01,2.521704001653553107e+01,1.440922205660470912e+00,1.314755371853608324e-10,-4.940093218604697351e-07
1.841841841841841898e+01,2.536127647171803901e+01,1.440922185452134574e+00,-1.636322537476138087e-09,2.701416497421541303e-08
1.851851851851851904e+01,2.550551292691086402e+01,1.440922162540261509e+00,-4.116026327998274090e-09,6.224747301712698439e-07
1.861861861861861911e+01,2.564974938204306909e+01,1.440922150335524066e+00,-5.102192596424850262e-09,9.416767099474898095e-07
1.871871871871871917e+01,2.579398583691645186e+01,1.440922182186974654e+00,8.663440365575265126e-10,1.135760409222077270e-07
1.881881881881881924e+01,2.593822229184475958e+01,1.440922209138940202e+00,5.827639858553637627e-09,-5.846656223062732512e-07
1.891891891891891930e+01,2.608245874692813615e+01,1.440922216070447348e+00,7.339893004378727410e-09,-7.589143371855305700e-07
1.901901901901901937e+01,2.622669520241566588e+01,1.440922163721768623e+00,-9.759013293041800536e-10,6.150464668792876808e-07
1.911911911911911943e+01,2.637093165759835145e+01,1.440922165875202721e+00,-5.354788453817786145e-10,5.670981113800743434e-07
1.921921921921921950e+01,2.651516811274838048e+01,1.440922179093326427e+00,1.599158070336092967e-09,2.306178562526209471e-07
1.931931931931931956e+01,2.665940456774154654e+01,1.440922223184651463e+00,8.681003336391148814e-09,-9.116776748898641225e-07
1.941941941941941963e+01,2.680364102277797400e+01,1.440922265916162903e+00,1.547239356486239749e-08,-2.018733059390236130e-06
1.951951951951951969e+01,2.694787747839935221e+01,1.440922220292828237e+00,7.801049926592433147e-09,-8.201537297511725043e-07
1.961961961961961975e+01,2.709211393391503009e+01,1.440922196421109192e+00,3.643189584537045438e-09,-1.898489419113872739e-07
1.971971971971971982e+01,2.723635038947023190e+01,1.440922170608937014e+00,-8.519211699481226767e-10,4.904542184640725722e-07
1.981981981981981988e+01,2.738058684504628104e+01,1.440922145356008377e+00,-5.264795845217205072e-09,1.155458511964199994e-06
1.991991991991991995e+01,2.752482330003144284e+01,1.440922218045278980e+00,6.299107119158014269e-09,-7.365567750062376302e-07
2.002002002002002001e+01,2.766905975535213713e+01,1.440922239945052308e+00,9.586953501304323356e-09,-1.303694781283998211e-06
2.012012012012012008e+01,2.781329621090690196e+01,1.440922226811545359e+00,7.174941155562644029e-09,-9.571735056456265611e-07
2.022022022022022014e+01,2.795753266666347159e+01,1.440922183353822827e+00,-1.642824940066700538e-10,1.801353286505744714e-07
2.032032032032032021e+01,2.810176912224539691e+01,1.440922169387535590e+00,-2.670641907650879254e-09,5.470896744299855216e-07
2.042042042042042027e+01,2.824600557769816334e+01,1.440922177254186920e+00,-1.591451233349878221e-09,3.436309647676848762e-07
2.052052052052052034e+01,2.839024203319381812e+01,1.440922179086111754e+00,-1.471512154053660508e-09,2.971650597462462737e-07
2.062062062062062040e+01,2.853447848850011326e+01,1.440922211747708515e+00,3.702418541602320636e-09,-5.544066778368718496e-07
