time,x_c,x_c_dot,gamma,gamma_dot
8.058058058058058748e+00,3.983365756476012903e-02,-1.493436519675087445e-05,1.835959968428997968e-05,2.960477968768268609e-06
8.108108108108108780e+00,3.983293866692214774e-02,-1.385042305876345619e-05,1.841620978723769946e-05,8.049683340741153094e-07
8.158158158158158813e+00,3.983227465771981002e-02,-1.267923379884324975e-05,1.834894358537558692e-05,-3.618651968745523685e-06
8.208208208208208845e+00,3.983166636851782211e-02,-1.168253136912965717e-05,1.813087490538844364e-05,-3.734348099814586573e-06
8.258258258258258877e+00,3.983111064431264781e-02,-1.054103669459036743e-05,1.782925618310171817e-05,-7.957396040910121092e-06
8.308308308308308909e+00,3.983060787691775073e-02,-9.539937343488881546e-06,1.741187768954834198e-05,-9.066105826244215762e-06
8.358358358358358942e+00,3.983015560426080709e-02,-8.550259973193603431e-06,1.691339190720554282e-05,-1.052088963971710459e-05
8.408408408408408974e+00,3.982975199585046117e-02,-7.574631553909370205e-06,1.634616394464631658e-05,-1.236442478506302620e-05
8.458458458458459006e+00,3.982939573814714418e-02,-6.723823453402568665e-06,1.570408945808453622e-05,-1.182865358271807504e-05
8.508508508508509038e+00,3.982908331632704219e-02,-5.781733956880762635e-06,1.503363242808385186e-05,-1.457527912482794178e-05
8.558558558558559071e+00,3.982881387698290060e-02,-4.970069671683840885e-06,1.430894489312122442e-05,-1.493977940756342264e-05
8.608608608608609103e+00,3.982858465770693773e-02,-4.220993216660743157e-06,1.355065862615783969e-05,-1.472494531174489938e-05
8.658658658658659135e+00,3.982839275676963720e-02,-3.453155983043808887e-06,1.278081775792741683e-05,-1.607005995518505657e-05
8.708708708708709167e+00,3.982823675740941594e-02,-2.825065088234991345e-06,1.198151755344230876e-05,-1.490568187391824900e-05
8.758758758758759200e+00,3.982811298528475541e-02,-2.139710819215635100e-06,1.119215602268958572e-05,-1.633720579769270588e-05
8.808808808808809232e+00,3.982801978428820999e-02,-1.518068476258597800e-06,1.039946729936887627e-05,-1.724462606031408756e-05
8.858858858858859264e+00,3.982795538489199844e-02,-1.059206307802501107e-06,9.593056724294685974e-06,-1.506522588360346880e-05
8.908908908908909297e+00,3.982791565334679179e-02,-4.818400215571490522e-07,8.823968341163222360e-06,-1.705559870579569648e-05
8.958958958958959329e+00,3.982790040364597717e-02,-1.208544551732428687e-07,8.041972762158491214e-06,-1.454549021336784426e-05
9.009009009009009361e+00,3.982790552851794147e-02,3.194242714915231268e-07,7.299204822316425518e-06,-1.515020684379063131e-05
