time,x_c,x_c_dot,gamma,gamma_dot
1.971971971971971982e+01,2.783704760436962644e+01,1.440922128237640987e+00,-6.285956487034716687e-09,1.275819179101379400e-06
1.981981981981981988e+01,2.798128405889706727e+01,1.440922297430428101e+00,1.257553646987750238e-08,-2.230117149711818850e-06
1.991991991991991995e+01,2.812552051520306406e+01,1.440922137920079837e+00,-5.275283902502104315e-09,1.078262756067703674e-06
2.002002002002002001e+01,2.826975697035383561e+01,1.440922194368670306e+00,9.725742616688563620e-10,-9.054454750829551725e-08
2.012012012012012008e+01,2.841399342560087860e+01,1.440922234229568444e+00,5.361592536163803947e-09,-9.156108710701121075e-07
2.022022022022022014e+01,2.855822988145175145e+01,1.440922163084783936e+00,-2.645570334475683234e-09,5.604387393378778290e-07
2.032032032032032021e+01,2.870246633670534919e+01,1.440922203801207502e+00,1.835005693555118343e-09,-2.826879818743574696e-07
2.042042042042042027e+01,2.884670279217415612e+01,1.440922205332343387e+00,1.942790841554553289e-09,-3.136263300689335113e-07
2.052052052052052034e+01,2.899093924790044241e+01,1.440922159665768865e+00,-3.214888048753112131e-09,6.337355076177360622e-07
2.062062062062062040e+01,2.913517570279051938e+01,1.440922269740105621e+00,9.019480623770421821e-09,-1.647740917138330646e-06
2.072072072072072046e+01,2.927941215876862913e+01,1.440922178095272344e+00,-1.260230455494537333e-09,2.525113357899099466e-07
2.082082082082082053e+01,2.942364861421165401e+01,1.440922186013197326e+00,-4.182449007701443440e-10,8.859091549470796332e-08
2.092092092092092059e+01,2.956788506951563278e+01,1.440922219844902985e+00,3.323409976310268355e-09,-6.126584902591166528e-07
2.102102102102102066e+01,2.971212152552950769e+01,1.440922121860529925e+00,-7.644394213461804056e-09,1.418699471616269572e-06
2.112112112112112072e+01,2.985635798034175536e+01,1.440922246950265828e+00,6.298163330099246619e-09,-1.174595318903350797e-06
2.122122122122122079e+01,3.000059443616049393e+01,1.440922185023586266e+00,-6.320895449088810673e-10,1.091158375103167044e-07
2.132132132132132085e+01,3.014483089145937100e+01,1.440922219475855970e+00,3.202678817581530337e-09,-6.052602490272387380e-07
2.142142142142142447e+01,3.028906734688310465e+01,1.440922230562806883e+00,4.433518188536016679e-09,-8.352754495744205359e-07
2.152152152152152453e+01,3.043330380267077118e+01,1.440922173871262535e+00,-1.898553480235794055e-09,3.398175381209491027e-07
2.162162162162162460e+01,3.057754025801152409e+01,1.440922199968249773e+00,1.015167258677779208e-09,-2.013969295659429137e-07
2.172172172172172466e+01,3.072177671361976437e+01,1.440922176196499427e+00,-1.635898517026408255e-09,2.912253379128300104e-07
2.182182182182182473e+01,3.086601316906661197e+01,1.440922182207722280e+00,-9.600077596376103396e-10,1.664203807146074252e-07
2.192192192192192479e+01,3.101024962423107922e+01,1.440922240482197081e+00,5.551988439611060972e-09,-1.041848563552267179e-06
2.202202202202202486e+01,3.115448608017371157e+01,1.440922154099155694e+00,-4.084742492820212563e-09,7.488133800279027197e-07
2.212212212212212492e+01,3.129872253547613781e+01,1.440922186462273213e+00,-4.641118742454000825e-10,7.775091224863237781e-08
2.222222222222222499e+01,3.144295899083013524e+01,1.440922209132982523e+00,2.074571963057611351e-09,-3.923573261842432604e-07
2.232232232232232505e+01,3.158719544657871836e+01,1.440922158434614353e+00,-3.577880427554051855e-09,6.585786542658513485e-07
2.242242242242242511e+01,3.173143190141008674e+01,1.440922277982628952e+00,9.775655081206210209e-09,-1.819867033685025495e-06
2.252252252252252518e+01,3.187566835753678873e+01,1.440922156936049303e+00,-3.731485067888709235e-09,6.895049331853188719e-07
2.262262262262262524e+01,3.201990481256493837e+01,1.440922239844603325e+00,5.530340028894765190e-09,-1.029328050828786521e-06
