time,x_c,x_c_dot,gamma,gamma_dot
6.406406406406406795e+00,3.933723508656830958e+00,1.750035266646345344e-01,5.307214101873616516e-03,-3.317976392053392787e-01
6.456456456456456827e+00,3.942459334978020813e+00,1.739241290974924969e-01,-1.082578581383432728e-02,-3.134286840030679477e-01
6.506506506506506859e+00,3.951113240779067226e+00,1.717260318285751264e-01,-2.601834143012003719e-02,-2.939119132247172139e-01
6.556556556556556892e+00,3.959631235686726924e+00,1.684670085987347854e-01,-4.022025098309144064e-02,-2.730646805562603752e-01
6.606606606606606924e+00,3.967962789825686176e+00,1.642852876276555962e-01,-5.338225158170985946e-02,-2.523067679122406592e-01
6.656656656656656956e+00,3.976061877366495523e+00,1.592295469272309305e-01,-6.547471810783635215e-02,-2.311496501721256869e-01
6.706706706706706989e+00,3.983886631471953876e+00,1.533397438267112556e-01,-7.647830114862404216e-02,-2.088855675040025839e-01
6.756756756756757021e+00,3.991398849535843674e+00,1.467485851469627622e-01,-8.637212665047926119e-02,-1.867080425196862292e-01
6.806806806806807053e+00,3.998564942727941496e+00,1.395094773740587768e-01,-9.515262897877992121e-02,-1.641528716346318251e-01
6.856856856856857085e+00,4.005355178952076933e+00,1.317346531840544177e-01,-1.028175533405150249e-01,-1.419781558506278685e-01
6.906906906906907118e+00,4.011744182351935528e+00,1.234957375124309531e-01,-1.093766135790890798e-01,-1.201091940694769544e-01
6.956956956956957150e+00,4.017710590328730902e+00,1.148752513749736054e-01,-1.148451585351032700e-01,-9.871833791738404695e-02
7.007007007007007182e+00,4.023237147356423016e+00,1.059332096185596345e-01,-1.192473852211559798e-01,-7.753909031512838668e-02
7.057057057057057214e+00,4.028310297150691000e+00,9.676223758228504057e-02,-1.226095392453070004e-01,-5.702125612359554285e-02
7.107107107107107247e+00,4.032920341754551607e+00,8.743487700631506765e-02,-1.249652982680644897e-01,-3.724181332017902774e-02
7.157157157157157279e+00,4.037061194934866926e+00,7.802252663880612782e-02,-1.263530613911319489e-01,-1.830555096821072369e-02
7.207207207207207311e+00,4.040730235254849312e+00,6.859331181232235231e-02,-1.268156236340858001e-01,-3.065973589104218147e-04
7.257257257257257343e+00,4.043928155718909068e+00,5.920820739885598177e-02,-1.264000566931936242e-01,1.674712159243869208e-02
7.307307307307307376e+00,4.046658739938588489e+00,4.992859317892841403e-02,-1.251563041703628310e-01,3.277192804271732846e-02
7.357357357357357408e+00,4.048928711828837734e+00,4.080852772350453822e-02,-1.231375222900874949e-01,4.776532100873710773e-02
7.407407407407407440e+00,4.050747465080697829e+00,3.190763376646119781e-02,-1.203981011175954130e-01,6.153428558349954836e-02
7.457457457457457473e+00,4.052126964096284922e+00,2.327124894344078515e-02,-1.169954111943132674e-01,7.410583365871703521e-02
7.507507507507508393e+00,4.053081524636051647e+00,1.493171487895950285e-02,-1.129891705314280681e-01,8.569771478645082929e-02
7.557557557557558425e+00,4.053627430529712861e+00,6.939181080249491075e-03,-1.084374992841036639e-01,9.607564304932239563e-02
7.607607607607608458e+00,4.053782864135662578e+00,-6.657512170283962473e-04,-1.033995761541819519e-01,1.051217445457977850e-01
7.657657657657658490e+00,4.053567705812096023e+00,-7.855508410138741307e-03,-9.793560918571883600e-02,1.129061357440344082e-01
7.707707707707708522e+00,4.053003307591395377e+00,-1.461420198796903672e-02,-9.210628586578244181e-02,1.196587004278960586e-01
7.757757757757758554e+00,4.052112169446956180e+00,-2.091796704271155216e-02,-8.597018952409127279e-02,1.253608003106156110e-01
7.807807807807808587e+00,4.050917746809131081e+00,-2.673893051735689100e-02,-7.958390990445515789e-02,1.298290943426446686e-01
7.857857857857858619e+00,4.049444309172489653e+00,-3.205787066161767257e-02,-7.300315212903731033e-02,1.329801257886946420e-01
7.907907907907908651e+00,4.047716797162033586e+00,-3.687564805767824111e-02,-6.628372587606677635e-02,1.350693457176029844e-01
7.957957957957958683e+00,4.045760549679962459e+00,-4.119936624483989951e-02,-5.947972839736938994e-02,1.364058732122703788e-01
8.008008008008008716e+00,4.043600972775423408e+00,-4.501626421002412337e-02,-5.264039183548165773e-02,1.368135747309330574e-01
8.058058058058058748e+00,4.041263472255730349e+00,-4.831486242966613609e-02,-4.581225592793685547e-02,1.360734618057243828e-01
8.108108108108108780e+00,4.038773392041434818e+00,-5.110550374817817570e-02,-3.904128955517427446e-02,1.343531828001087447e-01
8.158158158158158813e+00,4.036155759585001057e+00,-5.340321406686065336e-02,-3.237082616920224087e-02,1.318550516888383484e-01
8.208208208208208845e+00,4.033435109824092812e+00,-5.522309008070003244e-02,-2.584093357503439853e-02,1.287244676250238751e-01
8.258258258258258877e+00,4.030635324304236988e+00,-5.657637801857198778e-02,-1.948789037119700099e-02,1.249729429832671102e-01
8.308308308308308909e+00,4.027779528011746990e+00,-5.747508368710828319e-02,-1.334464175189147700e-02,1.205781582985875205e-01
8.358358358358358942e+00,4.024889954597602681e+00,-5.792846637330305304e-02,-7.440375079252129972e-03,1.154158093985672984e-01
8.408408408408408974e+00,4.021987934591411573e+00,-5.796010370783743343e-02,-1.802416045611818620e-03,1.096179779787751496e-01
8.458458458458459006e+00,4.019093826368473898e+00,-5.761202235567392665e-02,3.543294111913690772e-03,1.036633897692764844e-01
8.508508508508509038e+00,4.016226677517958699e+00,-5.689644168625027087e-02,8.577542956913002462e-03,9.738167565511945956e-02
8.558558558558559071e+00,4.013404348485618556e+00,-5.583114148032617546e-02,1.328383955890744678e-02,9.069118715638868622e-02
8.608608608608609103e+00,4.010643488833609105e+00,-5.444521701628780852e-02,1.764769144201688497e-02,8.372283594975568621e-02
8.658658658658659135e+00,4.007959424415545868e+00,-5.276610837449519781e-02,2.165795276186509993e-02,7.655562740601695726e-02
8.708708708708709167e+00,4.005366093751129952e+00,-5.081366742055688779e-02,2.530737124625524401e-02,6.909793869630974361e-02
8.758758758758759200e+00,4.002876216774806650e+00,-4.863535358239701178e-02,2.858852845683927321e-02,6.182143891232187022e-02
8.808808808808809232e+00,4.000500960484479229e+00,-4.624605771268291282e-02,3.150041499310189674e-02,5.451733965784118924e-02
8.858858858858859264e+00,3.998250166536926997e+00,-4.367045265006794935e-02,3.404354838681301204e-02,4.717827370558316108e-02
8.908908908908909297e+00,3.996132321385908348e+00,-4.093578789197925560e-02,3.622061335218445394e-02,3.985249725626136691e-02
8.958958958958959329e+00,3.994154591950182187e+00,-3.807522642988731693e-02,3.803591708392014409e-02,3.271647437607366066e-02
9.009009009009009361e+00,3.992322753614041542e+00,-3.510968718963409368e-02,3.949724031707452232e-02,2.570144314104316416e-02
9.059059059059059393e+00,3.990641329205182330e+00,-3.206745417166868145e-02,4.061346424387861365e-02,1.890299406255926268e-02
9.109109109109109426e+00,3.989113574209151469e+00,-2.897396828380596062e-02,4.139552579399527477e-02,1.237202959467514907e-02
9.159159159159159458e+00,3.987741516198195058e+00,-2.585052796143410755e-02,4.185637610054306762e-02,6.090233466763109518e-03
9.209209209209209490e+00,3.986526040897248269e+00,-2.272060926102227596e-02,4.201008698806855957e-02,1.033407352402932865e-04
9.259259259259259522e+00,3.985466928959005006e+00,-1.960612471684283070e-02,4.187208298219245034e-02,-5.554517094562061441e-03
9.309309309309309555e+00,3.984562906693919437e+00,-1.652547769530302718e-02,4.145917489054314758e-02,-1.089947094868648839e-02
9.359359359359359587e+00,3.983811749482280007e+00,-1.350071557840158351e-02,4.078857967611237978e-02,-1.584808838691622451e-02
9.409409409409409619e+00,3.983210294851363908e+00,-1.054735938312925669e-02,3.987888095245138015e-02,-2.042710210983413738e-02
9.459459459459459651e+00,3.982754546395567363e+00,-7.680642321429708916e-03,3.874916062085170115e-02,-2.464302119247042261e-02
9.509509509509509684e+00,3.982439737454868567e+00,-4.913943385663871108e-03,3.741900898852592444e-02,-2.851385606990664012e-02
9.559559559559559716e+00,3.982260448518035290e+00,-2.266961842155803056e-03,3.590745337408647597e-02,-3.189904239317397500e-02
9.609609609609609748e+00,3.982210578280151125e+00,2.534011646362999224e-04,3.423494374456750172e-02,-3.489561722955002859e-02
9.659659659659659781e+00,3.982283508665314997e+00,2.636189479729941255e-03,3.242132710734868528e-02,-3.748855846827205823e-02
9.709709709709709813e+00,3.982472133540301495e+00,4.874776930105330364e-03,3.048665047967049138e-02,-3.972474540500873369e-02
9.759759759759759845e+00,3.982768952397163442e+00,6.963041003022239252e-03,2.845060863625883257e-02,-4.163385336570100265e-02
9.809809809809809877e+00,3.983166183419793782e+00,8.887700594426948750e-03,2.633157326511294249e-02,-4.306989852132301483e-02
9.859859859859859910e+00,3.983655728987812950e+00,1.064774455996513221e-02,2.414865684855420011e-02,-4.411469216369350022e-02
9.909909909909909942e+00,3.984229317726062369e+00,1.224069581103131264e-02,2.192008276470122294e-02,-4.479373267751331905e-02
9.959959959959959974e+00,3.984878521848944199e+00,1.367158521936332437e-02,1.966410126613655357e-02,-4.526314086881021853e-02
1.001001001001001001e+01,3.985594929322773705e+00,1.493266333616231380e-02,1.739664897692847281e-02,-4.538999959741974594e-02
1.006006006006006004e+01,3.986370109634036485e+00,1.602088814245886117e-02,1.513323540676956604e-02,-4.511605273986316056e-02
1.011011011011011007e+01,3.987195654600075301e+00,1.694087281205575862e-02,1.288921585784328500e-02,-4.452000571762337183e-02
1.016016016016016010e+01,3.988063265368476884e+00,1.769860899503284887e-02,1.067904466876693111e-02,-4.368866535345923563e-02
1.021021021021021014e+01,3.988964810135957606e+00,1.829995139599677190e-02,8.516069642861079717e-03,-4.268687600569613660e-02
1.026026026026026017e+01,3.989892410411246981e+00,1.874309567508593288e-02,6.411665588907895959e-03,-4.140298848968836792e-02
1.031031031031031020e+01,3.990838382616023416e+00,1.903720979392279147e-02,4.377295197185920167e-03,-3.993657189434403343e-02
1.036036036036036023e+01,3.991795378191238974e+00,1.918344815975012510e-02,2.422380960984492522e-03,-3.820629325599042558e-02
1.041041041041041026e+01,3.992756319747420957e+00,1.919311308779542147e-02,5.563304468336523895e-04,-3.632793524493670156e-02
1.046046046046046030e+01,3.993714515298743883e+00,1.907198104434906782e-02,-1.213206012272997599e-03,-3.429097514416361986e-02
1.051051051051051033e+01,3.994663620172295815e+00,1.883218417040564627e-02,-2.878995600285774725e-03,-3.220641687925410862e-02
1.056056056056056036e+01,3.995597732900148191e+00,1.847846034492516692e-02,-4.435736392548097345e-03,-3.002324052535170970e-02
1.061061061061061039e+01,3.996511368825427457e+00,1.801639771977855270e-02,-5.879110246153996383e-03,-2.770079926622066521e-02
1.066066066066066043e+01,3.997399449997703691e+00,1.745694332574991570e-02,-7.205246675375487526e-03,-2.530373707693738677e-02
1.071071071071071223e+01,3.998257348191495364e+00,1.681035299472055308e-02,-8.411359575593841884e-03,-2.287797337417686594e-02
1.076076076076076227e+01,3.999080892167571122e+00,1.608612027483332860e-02,-9.495712072348606175e-03,-2.045059189896602722e-02
1.081081081081081230e+01,3.999866379148722118e+00,1.529148519057295895e-02,-1.045773564998819793e-02,-1.800023386429098343e-02
1.086086086086086233e+01,4.000610545300086862e+00,1.443695221338345443e-02,-1.129736346420137302e-02,-1.557274493174559682e-02
1.091091091091091236e+01,4.001310595649556490e+00,1.353019071386985309e-02,-1.201565693866400719e-02,-1.315590740092217534e-02
1.096096096096096240e+01,4.001964175475335672e+00,1.258027014461793325e-02,-1.261427653015048146e-02,-1.076836007823323525e-02
1.101101101101101243e+01,4.002569363142303160e+00,1.159740707747255670e-02,-1.309545126791213099e-02,-8.455399031809441093e-03
1.106106106106106246e+01,4.003124679416957932e+00,1.058918562713113097e-02,-1.346234032502780995e-02,-6.211587739076542339e-03
1.111111111111111249e+01,4.003629056534360409e+00,9.563828574671966176e-03,-1.371860670092596435e-02,-4.049464616394320149e-03
1.116116116116116252e+01,4.004081831853355311e+00,8.528513807579997386e-03,-1.386854324851344300e-02,-1.965449920067441261e-03
1.121121121121121256e+01,4.004482719687313619e+00,7.491398565636863544e-03,-1.391678478013181654e-02,1.745741310010452430e-05
1.126126126126126259e+01,4.004831804111627314e+00,6.459440425633889565e-03,-1.386848955127241954e-02,1.894207516514711392e-03
